candidate_id,cif_path,cif_exists,cif_sha256,formula,reduced_formula,m_element,chemical_group,alignn_formation_energy_eV_atom,alignn_uncertainty_eV_atom,uncertainty_eV_atom,uncertainty_source,second_model_energy_eV_atom,second_model_uncertainty_eV_atom,absolute_model_disagreement_eV_atom,second_model_interval_hit_score,second_model_rank,target_label,alignn_u,alignn_position_class,alignn_is_edge,alignn_is_core_middle,gate_rank,gate_round,greedy_rank,greedy_round,structure_fingerprint_sha256,structure_fingerprint_definition,structure_matcher_cluster,structure_matcher_cluster_size,fingerprint_cluster,fingerprint_cluster_size,fingerprint_cluster_kind,nearest_pool_candidate_id,nearest_pool_fingerprint_distance,nearest_historical_dft_candidate_id,nearest_historical_dft_fingerprint_distance,previous_dft_nearby_status,generator_source,generator_outer_member,generator_inner_member,generator_source_verified,historical_dft_candidate,correction_available,correction_sample_n,correction_median_delta_eV_atom,corrected_score_eV_atom,distance_to_target_eV_atom,corrected_center_distance_eV_atom,corrected_in_target_interval,corrected_u,corrected_position_class,corrected_is_edge,corrected_is_core_middle,corrected_rank,space_group_number,space_group_symbol,min_interatomic_distance,volume_per_atom
job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_3.cif,True,b7ce0538966d5efd3887e3c5d14eb5687c3f1ddf2ad7323181e896d2113733ea,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.20495057106,,0.456956350093,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.35359525681,0.456956350093,0.148644685745,0.00335112586486,616,0,-6.40594106913,A,True,False,435,28,607,38,44559fd7c10dd8b31f419aeb79177c45849b2f39cd84cf485ace79636548ad99,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_002,41,FP_038,19,recurring_density_cluster,job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_1,0.379045187224,job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_0,0.824411491778,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_050_Ti_fe_-1.179_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_050_Ti_fe_-1.179_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-3.20495057106,1.02495057106,1.10495057106,False,-6.40594106913,A,True,False,569,8,Cm,1.947415,10.22884
job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_0.cif,True,ed1383b08766eb92c79781a916b17b44537e678e3b1ba0a23929b8e58d172bf5,Li1 Co2 O4,Li(CoO2)2,Co,Li(CoO2)2,-1.47118413448,,0.514155622073,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.54293680191,0.514155622073,0.0717526674271,0.0690767538311,361,0,4.43009915948,F,True,False,464,29,386,25,768c07458643130531ad153c6b8053ab36a6f9f0783f833a8aba961ae68329f7,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Co_001,25,FP_SINGLETON_033,1,hdbscan_noise_singleton,job_033_Co_fe_-1.353_n4_generated_crystals_cif__gen_2,0.355517067213,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,0.676157003002,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_051_Co_fe_-1.402_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_051_Co_fe_-1.402_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-1.47118413448,0.548815865517,0.628815865517,False,4.43009915948,F,True,False,305,12,C2/m,1.912297,9.862325
job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_1.cif,True,20c841f45d427d4fdf21107a39be9c63de6b239afc5ba36a1e1c42b7e532854e,Li1 Co2 O4,Li(CoO2)2,Co,Li(CoO2)2,-1.49881267548,,0.488984571294,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.56057834625,0.488984571294,0.0617656707764,0.0711040270045,343,0,4.25742077827,F,True,False,319,20,357,23,b2d88a549c4e5f995251948fa8f6f3f5cceb5357d82c15b964699760bce9ee8e,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Co_003,18,FP_052,7,recurring_density_cluster,job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_2,0.299663403757,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,1.05376640457,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_051_Co_fe_-1.402_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_051_Co_fe_-1.402_n4/generated_crystals_cif.zip,gen_1.cif,True,False,False,0,0,-1.49881267548,0.521187324524,0.601187324524,False,4.25742077827,F,True,False,293,8,Cm,1.906483,9.899152
job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_2.cif,True,8946854f06963a0e8279eea9d79f8ca7541c7f4d46c8aa77905c280174bf4eee,Li1 Co2 O4,Li(CoO2)2,Co,Li(CoO2)2,-1.47608828545,,0.515852803894,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.55504202843,0.515852803894,0.078953742981,0.0708531319744,345,0,4.39944821596,F,True,False,389,25,415,26,a03c2498f237a272f6593e6d72a029bb626442809c7e9cb6f20c959a4f620a33,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Co_004,18,FP_045,11,recurring_density_cluster,job_156_Co_fe_-0.846_n4_generated_crystals_cif__gen_2,0.130661148862,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.460938096674,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_051_Co_fe_-1.402_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_051_Co_fe_-1.402_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-1.47608828545,0.543911714554,0.623911714554,False,4.39944821596,F,True,False,302,6,Pm,1.91051,9.980405
job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_0.cif,True,2ad82802f09bbde152a59f405d1fe52d15c1219f3d82b1075807546eb0c67bcf,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.19151186943,,0.486648287501,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.36682653427,0.486648287501,0.175314664841,0.00454462006849,601,0,-6.32194918394,A,True,False,360,23,616,39,a6c75115f9463bb283388ad531da5b1bc72766d4ac708a40ad7bd567aba2bd79,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_002,41,FP_038,19,recurring_density_cluster,job_060_Ti_fe_-1.204_n4_generated_crystals_cif__gen_1,0.330138177807,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,0.940519295566,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_052_Ti_fe_-1.107_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_052_Ti_fe_-1.107_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-3.19151186943,1.01151186943,1.09151186943,False,-6.32194918394,A,True,False,551,1,P1,1.939753,10.304664
job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_2.cif,True,9c78d1469feb3aa721d38d9bdd8bec4e4d645b675899db50b9f29c1195b33853,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.15428233147,,0.557020830857,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.86963105202,0.557020830857,0.284651279449,0.0442544253388,492,0,-6.08926457167,A,True,False,635,40,309,20,73beb76dac7f3c562a315c13061e53e4afaa6c2db61fb34d5a4540ad01b4dadf,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_011,1,FP_SINGLETON_034,1,hdbscan_noise_singleton,job_024_Mg_fe_-0.880_n4_generated_crystals_cif__gen_3,1.42635918339,job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_0,1.46957080641,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_052_Ti_fe_-1.107_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_052_Ti_fe_-1.107_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-3.15428233147,0.974282331467,1.05428233147,False,-6.08926457167,A,True,False,473,8,Cm,1.677602,11.362139
job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_3.cif,True,5ebf08714cf5b50aaa1d4e2bdeea7ce3e3076607b5ceb5443a75608c667c1768,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.19306254387,,0.50170558857,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.25861954689,0.50170558857,0.0655570030212,0.00900333341719,563,0,-6.33164089918,A,True,False,591,37,638,40,be41fc46d9e6051814288e2c92bc4002b958873bbd2a0a1a1ef0d6bb65e530a2,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_003,9,FP_003,8,recurring_density_cluster,job_001_Ti_fe_-1.307_n4_generated_crystals_cif__gen_1,0.115720897359,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,0.588110542638,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_052_Ti_fe_-1.107_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_052_Ti_fe_-1.107_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-3.19306254387,1.01306254387,1.09306254387,False,-6.33164089918,A,True,False,553,12,C2/m,1.961308,10.870371
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_1.cif,True,5d232a074b6bd0496eff1c703649ca22a7abca82ec0de6d8e926f315b448a1b3,Li1 Co2 O4,Li(CoO2)2,Co,Li(CoO2)2,-1.46443009377,,0.569843662026,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.55295133591,0.569843662026,0.0885212421417,0.0706379562834,349,0,4.47231191397,F,True,False,401,26,384,24,93363b3baa2452be1292f077728171e3c02a2e37edee67266728c808ebaa47d7,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Co_001,25,FP_029,5,recurring_density_cluster,job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_1,0.123790532186,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,0.663030839826,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_053_Co_fe_-0.977_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_053_Co_fe_-0.977_n4/generated_crystals_cif.zip,gen_1.cif,True,False,False,0,0,-1.46443009377,0.555569906235,0.635569906235,False,4.47231191397,F,True,False,309,8,Cm,1.913488,10.010432
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_2.cif,True,6b166ab94c3fc75bc3b383e75e772827dc7852487e7bf6fc837bb7a4a1b095fc,Li1 Co2 O4,Li(CoO2)2,Co,Li(CoO2)2,-1.41273522377,,0.495990728433,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.71281337738,0.495990728433,0.30007815361,0.0947311490327,244,0,4.79540485144,F,True,False,309,20,331,21,eb2d8eee6a2b329f457a806d15510485f55f70017748f93583aa7c37f3656413,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Co_006,12,FP_041,12,recurring_density_cluster,job_161_Co_fe_-0.850_n4_generated_crystals_cif__gen_2,0.495103250236,job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_3,0.948733446685,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_053_Co_fe_-0.977_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_053_Co_fe_-0.977_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-1.41273522377,0.60726477623,0.68726477623,False,4.79540485144,F,True,False,344,8,Cm,1.917149,9.745895
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_3.cif,True,6166ec360babaddf3d8b9dac95ee0067a91794ae5b114d0b40fc8364911d9723,Li1 Co2 O4,Li(CoO2)2,Co,Li(CoO2)2,-1.50293040276,,0.460669343007,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.53338837624,0.460669343007,0.0304579734802,0.0651985376713,382,0,4.23168498278,F,True,False,361,23,398,25,7295733c86d55e5324967e4ac7af1909c240ad0ea1b5f308ab1e18b32a299eda,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Co_004,18,FP_045,11,recurring_density_cluster,job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_2,0.173987168365,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.655492773446,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_053_Co_fe_-0.977_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_053_Co_fe_-0.977_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-1.50293040276,0.517069597244,0.597069597244,False,4.23168498278,F,True,False,285,6,Pm,1.904746,9.802051
job_054_Al_fe_-0.872_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_054_Al_fe_-0.872_n4_generated_crystals_cif__gen_2.cif,True,c430f01bc4e063a94d0d00755705550916e49696081a0ac9044c19539e8f5ed9,Li1 Al2 O4,LiAl2O4,Al,LiAl2O4,-3.13480162621,,0.351540306119,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.60690903664,0.351540306119,0.527892589569,0.0647926820147,384,0,-5.96751016378,A,True,False,590,37,431,27,f0cf030e8e42caec3d1161a3bd05732fb50fa4f54b28ed29cf3c2ccec78baa18,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Al_010,1,FP_SINGLETON_035,1,hdbscan_noise_singleton,job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_0,0.844737156689,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,1.23582892992,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_054_Al_fe_-0.872_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_054_Al_fe_-0.872_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-3.13480162621,0.954801626205,1.03480162621,False,-5.96751016378,A,True,False,432,25,Pmm2,1.866933,10.130321
job_055_Al_fe_-1.247_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_055_Al_fe_-1.247_n4_generated_crystals_cif__gen_2.cif,True,e5f8a7eaaafbb675bc6e0cf368fb305a6b109ae33e46f590b95230bf37c3eb5a,Li1 Al2 O4,LiAl2O4,Al,LiAl2O4,-3.15893673897,,0.411546975668,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.61274552345,0.411546975668,0.546191215515,0.0716191518221,339,0,-6.11835461855,A,True,False,441,28,455,29,9acfefce5e786b557877343549ece121b5d40f624fc5e5b10c0803580fceb817,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Al_003,9,FP_014,3,recurring_density_cluster,job_151_Al_fe_-1.416_n4_generated_crystals_cif__gen_0,0.137822242121,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,1.2803503007,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_055_Al_fe_-1.247_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_055_Al_fe_-1.247_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-3.15893673897,0.978936738968,1.05893673897,False,-6.11835461855,A,True,False,480,44,Imm2,1.871729,9.108252
job_056_Ni_fe_-1.143_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_056_Ni_fe_-1.143_n4_generated_crystals_cif__gen_3.cif,True,49bfa9a0573ab814634ba82a8bf9fc397e99f0ff9d748754a98ac4842fcf23a5,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-0.973911881447,,0.549946372382,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.46816563606,0.549946372382,0.494253754616,0.0600572463206,399,0,7.53805074096,F,True,False,496,31,524,33,4004e642128a626f11a99e1ed2b157d26a8f191fdea05e5bc82918f9b25e7b35,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_008,10,FP_053,8,recurring_density_cluster,job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_1,0.432181945704,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,0.932838214047,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_056_Ni_fe_-1.143_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_056_Ni_fe_-1.143_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-0.973911881447,1.04608811855,1.12608811855,False,7.53805074096,F,True,False,620,1,P1,1.848806,9.524739
job_057_Mn_fe_-0.971_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_057_Mn_fe_-0.971_n4_generated_crystals_cif__gen_0.cif,True,d6b8d41c371ed1415350f51f19ef2560d07c4ad500fd550db81b1a98abaa5ac9,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.99613118172,,0.482807483645,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.14581012726,0.482807483645,0.149678945541,0.131019303512,183,0,1.14918011427,F,True,False,139,9,205,13,f41a1e747500cfa7dd6017e5a7db4ade84d912d30175ab592f0261cb302fba29,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_009,1,FP_SINGLETON_036,1,hdbscan_noise_singleton,job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_3,0.69537568835,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,0.724273017433,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_057_Mn_fe_-0.971_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_057_Mn_fe_-0.971_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,3,0.176542943114,-1.8195882386,0.200411761397,0.280411761397,False,2.25257350873,F,True,False,182,10,P2/m,1.922461,11.680256
job_057_Mn_fe_-0.971_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_057_Mn_fe_-0.971_n4_generated_crystals_cif__gen_1.cif,True,f2d0b6e1f5685171da281d8252df7440f72fb2b99445f1addd5343c2499ed58c,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.00108623505,,0.449461590255,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.17579364777,0.449461590255,0.17470741272,0.139296158738,131,0,1.11821103096,F,True,False,5,1,21,2,058fe212f7fe6814ecb1b7ceb247be2a008a7fb0b2d9da048ddd172d27025421,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_004,35,FP_SINGLETON_037,1,hdbscan_noise_singleton,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_1,0.152044966097,job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_1,0.422006978595,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_057_Mn_fe_-0.971_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_057_Mn_fe_-0.971_n4/generated_crystals_cif.zip,gen_1.cif,True,False,True,3,0.176542943114,-1.82454329193,0.195456708068,0.275456708068,False,2.22160442542,F,True,False,176,6,Pm,1.915845,10.530081
job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_0.cif,True,4b1529e818c3bc678973bfb28aebeddfe016fd62fa65af04a12f1d325fa30e39,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.03666591644,,0.485894562181,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.0060532093,0.485894562181,0.0306127071381,0.128376278054,194,1,0.895838022232,E,True,False,160,10,43,3,52c4879dccd24ea3ccfd8c1ec2b591b6062de83e0034a8a8a6b77f37f7928faf,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_009,1,FP_SINGLETON_038,1,hdbscan_noise_singleton,job_024_Mg_fe_-0.880_n4_generated_crystals_cif__gen_3,1.23944473323,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,1.61144634633,historical_dft_candidate_self,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_058_Cr_fe_-1.423_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_058_Cr_fe_-1.423_n4/generated_crystals_cif.zip,gen_0.cif,True,True,True,5,-0.102418564162,-2.13908448061,0,0.039084480605,True,0.255721996219,C,False,False,1,160,R3m,1.707937,11.322192
